"id","export_config_id:id","sequence","name","export_type","size","decimal_size","alignment","apply_sign","negative_sign","positive_sign","bool_no","bool_yes","expression","fixed_value","conditional_expression","repeat_expression","subconfig_id/id"
"aeat_mod369_2022_sub04_export_line_124","aeat_mod369_2022_sub04_export_config",124,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).21","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_125","aeat_mod369_2022_sub04_export_config",125,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Código de país/EM de consumo.22","string",2,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_126","aeat_mod369_2022_sub04_export_config",126,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo (%) de IVA.22","float",5,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_127","aeat_mod369_2022_sub04_export_config",127,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo IVA.22","string",1,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_128","aeat_mod369_2022_sub04_export_config",128,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Base imponible (€).22","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_129","aeat_mod369_2022_sub04_export_config",129,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).22","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_130","aeat_mod369_2022_sub04_export_config",130,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Código de país/EM de consumo.23","string",2,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_131","aeat_mod369_2022_sub04_export_config",131,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo (%) de IVA.23","float",5,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_132","aeat_mod369_2022_sub04_export_config",132,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo IVA.23","string",1,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_133","aeat_mod369_2022_sub04_export_config",133,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Base imponible (€).23","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_134","aeat_mod369_2022_sub04_export_config",134,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).23","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_135","aeat_mod369_2022_sub04_export_config",135,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Código de país/EM de consumo.24","string",2,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_136","aeat_mod369_2022_sub04_export_config",136,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo (%) de IVA.24","float",5,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_137","aeat_mod369_2022_sub04_export_config",137,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo IVA.24","string",1,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_138","aeat_mod369_2022_sub04_export_config",138,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Base imponible (€).24","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_139","aeat_mod369_2022_sub04_export_config",139,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).24","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_140","aeat_mod369_2022_sub04_export_config",140,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Código de país/EM de consumo.25","string",2,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_141","aeat_mod369_2022_sub04_export_config",141,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo (%) de IVA.25","float",5,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_142","aeat_mod369_2022_sub04_export_config",142,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo IVA.25","string",1,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_143","aeat_mod369_2022_sub04_export_config",143,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Base imponible (€).25","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_144","aeat_mod369_2022_sub04_export_config",144,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).25","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_145","aeat_mod369_2022_sub04_export_config",145,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Código de país/EM de consumo.26","string",2,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_146","aeat_mod369_2022_sub04_export_config",146,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo (%) de IVA.26","float",5,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_147","aeat_mod369_2022_sub04_export_config",147,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo IVA.26","string",1,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_148","aeat_mod369_2022_sub04_export_config",148,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Base imponible (€).26","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_149","aeat_mod369_2022_sub04_export_config",149,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).26","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_150","aeat_mod369_2022_sub04_export_config",150,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Código de país/EM de consumo.27","string",2,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_151","aeat_mod369_2022_sub04_export_config",151,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo (%) de IVA.27","float",5,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_152","aeat_mod369_2022_sub04_export_config",152,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo IVA.27","string",1,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_153","aeat_mod369_2022_sub04_export_config",153,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Base imponible (€).27","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_154","aeat_mod369_2022_sub04_export_config",154,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).27","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_155","aeat_mod369_2022_sub04_export_config",155,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Código de país/EM de consumo.28","string",2,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_156","aeat_mod369_2022_sub04_export_config",156,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo (%) de IVA.28","float",5,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_157","aeat_mod369_2022_sub04_export_config",157,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Tipo IVA.28","string",1,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_158","aeat_mod369_2022_sub04_export_config",158,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Base imponible (€).28","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_159","aeat_mod369_2022_sub04_export_config",159,"3. Prestaciones de servicios desde el EMID (España) y desde EP situado fuera de UE. Cuota IVA (€).28","float",17,2,"right",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_160","aeat_mod369_2022_sub04_export_config",160,"Reservado","string",17,0,"left",1,"N",0," ","X",,,,,
"aeat_mod369_2022_sub04_export_line_161","aeat_mod369_2022_sub04_export_config",161,"Constante: </T36904>","string",9,0,"left",1,"N",0," ","X",,"</T36904>",,,
