type,name,res_id,src,value
field,"ir.values,value_unpickle",0,Value,Valor
field,"mrp.bom,active",0,Active,Actiu
field,"mrp.bom,bom_id",0,Parent BoM,Llista de materials (LdM) pare
field,"mrp.bom,bom_lines",0,BoM Lines,Línies de les llistes de materials
field,"mrp.bom,code",0,Code,Codi
field,"mrp.bom,date_start",0,Valid from,Vàlid des de
field,"mrp.bom,date_stop",0,Valid until,Vàlid fins
field,"mrp.bom,name",0,Name,Nom
field,"mrp.bom,position",0,Internal Ref.,Ref. interna
field,"mrp.bom,product_efficiency",0,Product Efficiency,Eficiència del producte
field,"mrp.bom,product_id",0,Product,Producte
field,"mrp.bom,product_qty",0,Product Qty,Qtat producte
field,"mrp.bom,product_rounding",0,Product Rounding,Arrodoniment del producte
field,"mrp.bom,product_uom",0,Product UOM,UdM producte
field,"mrp.bom,property_ids",0,Properties,Propietats
field,"mrp.bom.revision,author_id",0,Author,Autor
field,"mrp.bom.revision,bom_id",0,BoM,Llista de materials (LdM)
field,"mrp.bom.revision,date",0,Modification Date,Data modificació
field,"mrp.bom.revision,description",0,Description,Descripció
field,"mrp.bom,revision_ids",0,BoM Revisions,Revisions llista de materials
field,"mrp.bom.revision,indice",0,Revision,Revisió
field,"mrp.bom.revision,last_indice",0,last indice,Últim índex
field,"mrp.bom.revision,name",0,Modification name,Nom de modificació
field,"mrp.bom,revision_type",0,indice type,Tipus d'índex
field,"mrp.bom,routing_id",0,Routing,Procés productiu
field,"mrp.bom,sequence",0,Sequence,Seqüència
field,"mrp.bom,type",0,BoM Type,Tipus de llista de materials
field,"mrp.procurement,close_move",0,Close Move at end,Moviment de tancament al final
field,"mrp.procurement,date_close",0,Date Closed,Data de tancament
field,"mrp.procurement,date_planned",0,Scheduled date,Data planificada
field,"mrp.procurement,location_id",0,Location,Ubicació
field,"mrp.procurement,message",0,Latest error,Últim error
field,"mrp.procurement,move_id",0,Reservation,Reserva
field,"mrp.procurement,name",0,Name,Nom
field,"mrp.procurement,origin",0,Origin,Origen
field,"mrp.procurement,priority",0,Priority,Prioritat
field,"mrp.procurement,procure_method",0,Procurement Method,Mètode proveïment
field,"mrp.procurement,product_id",0,Product,Producte
field,"mrp.procurement,product_qty",0,Quantity,Quantitat
field,"mrp.procurement,product_uom",0,Product UOM,UdM producte
field,"mrp.procurement,property_ids",0,Properties,Propietats
field,"mrp.procurement,purchase_id",0,Purchase Order,Ordre de compra
field,"mrp.procurement,purchase_line_id",0,Purchase Order Line,Línia d'ordre de compra
field,"mrp.procurement,state",0,State,Estat
field,"mrp.production,bom_id",0,Bill of Material,Llista de materials
field,"mrp.production,date_finnished",0,End Date,Data final
field,"mrp.production,date_planned",0,Scheduled date,Data planificada
field,"mrp.production,date_start",0,Start Date,Data inicial
field,"mrp.production,location_dest_id",0,Destination Location,Ubicació del destí
field,"mrp.production,location_src_id",0,Production Location,Ubicació de producció
field,"mrp.production,move_created_ids",0,Moves Created,Moviments creats
field,"mrp.production,move_lines",0,Products Consummed,Productes consumits
field,"mrp.production,move_prod_id",0,Move product,Moviment producte
field,"mrp.production,name",0,Name,Nom
field,"mrp.production,origin",0,Origin,Origen
field,"mrp.production,picking_id",0,Packing list,Llista d'empaquetament
field,"mrp.production,priority",0,Priority,Prioritat
field,"mrp.production,product_id",0,Product,Producte
field,"mrp.production.product.line,name",0,Name,Nom
field,"mrp.production.product.line,product_id",0,Product,Producte
field,"mrp.production.product.line,production_id",0,Production Order,Ordre de producció
field,"mrp.production.product.line,product_qty",0,Product Qty,Qtat producte
field,"mrp.production.product.line,product_uom",0,Product UOM,UdM producte
field,"mrp.production,product_lines",0,Scheduled goods,Béns planificats
field,"mrp.production,product_qty",0,Product Qty,Qtat producte
field,"mrp.production,product_uom",0,Product UOM,UdM producte
field,"mrp.production,state",0,State,Estat
field,"mrp.production.workcenter.line,cycle",0,Nbr of cycle,Núm. de cicle
field,"mrp.production.workcenter.line,hour",0,Nbr of hour,Núm. de hora
field,"mrp.production.workcenter.line,name",0,Name,Nom
field,"mrp.production.workcenter.line,production_id",0,Production Order,Ordre de producció
field,"mrp.production,workcenter_lines",0,Workcenters Utilisation,Utilització del centre de producció
field,"mrp.production.workcenter.line,sequence",0,Sequence,Seqüència
field,"mrp.production.workcenter.line,workcenter_id",0,Workcenter,Centre de producció
field,"mrp.property,composition",0,Properties composition,Composició de propietats
field,"mrp.property,description",0,Description,Descripció
field,"mrp.property.group,description",0,Description,Descripció
field,"mrp.property,group_id",0,Property Group,Grup de propietats
field,"mrp.property.group,name",0,Property Group,Grup de propietats
field,"mrp.property,name",0,Name,Nom
field,"mrp.routing,active",0,Active,Actiu
field,"mrp.routing,code",0,Code,Codi
field,"mrp.routing,location_id",0,Production Location,Ubicació de producció
field,"mrp.routing,name",0,Name,Nom
field,"mrp.routing,note",0,Description,Descripció
field,"mrp.routing.workcenter,cycle_nbr",0,Number of cycle,Número de cicle
field,"mrp.routing.workcenter,hour_nbr",0,Number of hours,Número d'hores
field,"mrp.routing,workcenter_lines",0,Workcenters,Centres de producció
field,"mrp.routing.workcenter,name",0,Name,Nom
field,"mrp.routing.workcenter,note",0,Description,Descripció
field,"mrp.routing.workcenter,routing_id",0,Parent Routing,Procés productiu pare
field,"mrp.routing.workcenter,sequence",0,Sequence,Seqüència
field,"mrp.routing.workcenter,workcenter_id",0,Workcenter,Centre de producció
field,"mrp.workcenter,active",0,Active,Actiu
field,"mrp.workcenter,capacity_per_cycle",0,Capacity per Cycle,Capacitat per cicle
field,"mrp.workcenter,code",0,Code,Codi
field,"mrp.workcenter,costs_cycle",0,Cost per cycle,Cost per cicle
field,"mrp.workcenter,costs_cycle_account_id",0,Cycle Account,Compte cicle
field,"mrp.workcenter,costs_general_account_id",0,General Account,Compte general
field,"mrp.workcenter,costs_hour",0,Cost per hour,Cost per hora
field,"mrp.workcenter,costs_hour_account_id",0,Hour Account,Compte hores
field,"mrp.workcenter,costs_journal_id",0,Analytic Journal,Diari analític
field,"mrp.workcenter,name",0,Name,Nom
field,"mrp.workcenter,note",0,Description,Descripció
field,"mrp.workcenter,time_cycle",0,Time for 1 cycle (hour),Temps per 1 cicle(hores)
field,"mrp.workcenter,time_efficiency",0,Time Efficiency,Eficiència temporal
field,"mrp.workcenter,timesheet_id",0,Timesheet,Full de serveis
field,"mrp.workcenter,time_start",0,Time before prod.,Temps abans producció
field,"mrp.workcenter,time_stop",0,Time after prod.,Temps després producció
field,"mrp.workcenter,type",0,Type,Tipus
field,"payment.line,amount",0,Amount,Import a pagar
field,"payment.line,amount_currency",0,Amount,Quantitat
field,"payment.line,bank_id",0,Bank account,compte bancari
field,"payment.line,currency",0,Currency,Moneda
field,"payment.line,date_created",0,Creation date,Data creació
field,"payment.line,due_date",0,Due date,Data venciment
field,"payment.line,move_line_id",0,Entry line,Línia de l'assentament
field,"payment.line,name",0,Name,Nom
field,"payment.line,order_id",0,Order,Ordre
field,"payment.line,partner_id",0,Partner,Empresa
field,"payment.line,partner_payable",0,Partner payable,A pagar empresa
field,"payment.line,reference",0,Ref,Ref.
field,"payment.line,to_pay",0,To Pay,Per pagar
field,"payment.line,to_pay_currency",0,To Pay,Per pagar
field,"payment.line,value_date",0,Value Date,Data valor
field,"payment.mode,account",0,Default payable account,Compte a pagar per defecte
field,"payment.mode,bank_id",0,Bank account,compte bancari
field,"payment.mode,journal",0,Journal,Diari
field,"payment.mode,name",0,Name,Nom
field,"payment.mode,type",0,Payment type,Tipus de pagament
field,"payment.order,date_created",0,Creation date,Data creació
field,"payment.order,date_done",0,Execution date,Data execució
field,"payment.order,date_planned",0,Scheduled date if fixed,Data planificada si fixa
field,"payment.order,date_prefered",0,Prefered date,Data preferida
field,"payment.order,line_ids",0,Payment lines,Línies de pagament
field,"payment.order,mode",0,Payment mode,Mode de pagament
field,"payment.order,nb_line",0,Number of payment,Número del pagament
field,"payment.order,reference",0,Reference,Referència
field,"payment.order,state",0,State,Estat
field,"payment.order,total",0,Total,Total
field,"payment.order,user_id",0,User,Usuari
field,"payment.type,code",0,Code,Codi
field,"payment.type,name",0,Name,Nom
field,"payment.type,suitable_bank_types",0,Suitable bank types,Tipus de banc adequat
field,"pricelist.partnerinfo,min_quantity",0,Minimal quantity,Quantitat mínima
field,"pricelist.partnerinfo,name",0,Description,Descripció
field,"pricelist.partnerinfo,price",0,price,preu
field,"pricelist.partnerinfo,suppinfo_id",0,Partner Information,Informació d'empresa
field,"product.category,child_id",0,Childs Categories,Categories filles
field,"product.category,complete_name",0,Name,Nom
field,"product.category,name",0,Name,Nom
field,"product.category,parent_id",0,Parent Category,Categoria pare
field,"product.category,property_account_expense_categ",0,Expense Account,Compte de despeses
field,"product.category,property_account_income_categ",0,Income Account,Compte d'ingressos
field,"product.category,property_stock_account_input_categ",0,Stock Input Account,Compte entrada estoc
field,"product.category,property_stock_account_output_categ",0,Stock Output Account,Compte sortida estoc
field,"product.category,property_stock_journal",0,Stock journal,Diari d'estocs
field,"product.category,sequence",0,Sequence,Seqüència
field,"product.packaging,code",0,Code,Codi
field,"product.packaging,ean",0,EAN,EAN
field,"product.packaging,height",0,Height,Altura
field,"product.packaging,length",0,Length,Longitud
field,"product.packaging,name",0,Description,Descripció
field,"product.packaging,product_id",0,Product,Producte
field,"product.packaging,qty",0,Quantity by UL,Quantitat per UL
field,"product.packaging,rows",0,Number of layer,Núm. de files
field,"product.packaging,ul",0,Type of UL,Tipus d'UL
field,"product.packaging,ul_qty",0,UL by layer,UL per fila
field,"product.packaging,weight",0,Palette Weight,Pes palet
field,"product.packaging,weight_ul",0,UL Weight,Pes UL
field,"product.packaging,width",0,Width,Amplada
field,"product.pricelist,active",0,Active,Actiu
field,"product.pricelist,currency_id",0,Currency,Moneda
field,"product.pricelist.item,base",0,Based on,Basat en
field,"product.pricelist.item,base_pricelist_id",0,If Other Pricelist,Llista de preus alternativa
field,"product.pricelist.item,categ_id",0,Product Category,Categoria de producte
field,"product.pricelist.item,min_quantity",0,Min. Quantity,Quantitat Mín.
field,"product.pricelist.item,name",0,Name,Nom producte
field,"product.pricelist.item,price_discount",0,Price Discount,Descompte preu
field,"product.pricelist.item,price_max_margin",0,Price Max. Margin,Marge preu màx.
field,"product.pricelist.item,price_min_margin",0,Price Min. Margin,Marge preu mín.
field,"product.pricelist.item,price_round",0,Price Rounding,Arrodoniment preu
field,"product.pricelist.item,price_surcharge",0,Price Surcharge,Sobrecàrrega preu
field,"product.pricelist.item,price_version_id",0,Price List Version,Versió de llista de preus
field,"product.pricelist.item,product_id",0,Product,Producte
field,"product.pricelist.item,product_tmpl_id",0,Product Template,Plantilla de producte
field,"product.pricelist.item,sequence",0,Sequence,Seqüència
field,"product.pricelist,name",0,Name,Nom
field,"product.pricelist,type",0,Pricelist Type,Tipus de llista de preus
field,"product.pricelist.type,key",0,Key,Clau
field,"product.pricelist.type,name",0,Name,Nom
field,"product.pricelist.version,active",0,Active,Actiu
field,"product.pricelist.version,date_end",0,End Date,Data final
field,"product.pricelist.version,date_start",0,Start Date,Data inicial
field,"product.pricelist,version_id",0,Pricelist Versions,Versions de llista de preus
field,"product.pricelist.version,items_id",0,Price List Items,Elements de llista de preus
field,"product.pricelist.version,name",0,Name,Nom
field,"product.pricelist.version,pricelist_id",0,Price List,Llista de preus
field,"product.price.type,active",0,Active,Actiu
field,"product.price.type,currency_id",0,Currency,Moneda
field,"product.price.type,field",0,Product Field,Camp de producte
field,"product.price.type,name",0,Price Name,Nom preu
field,"product.product,active",0,Active,Actiu
field,"product.product,code",0,Code,Codi
field,"product.product,default_code",0,Code,Codi
field,"product.product,ean13",0,EAN13,EAN13
field,"product.product,incoming_qty",0,Incoming,Entrant
field,"product.product,lst_price",0,List Price,Preu llista
field,"product.product,outgoing_qty",0,Outgoing,Sortint
field,"product.product,packaging",0,Palettization,Paletització
field,"product.product,partner_ref",0,Customer ref,Ref. client
field,"product.product,price",0,Customer Price,Preu client
field,"product.product,price_extra",0,Price Extra,Preu extra
field,"product.product,price_margin",0,Price Margin,Marge preu
field,"product.product,product_tmpl_id",0,Product Template,Plantilla de producte
field,"product.product,qty_available",0,Real Stock,Estoc real
field,"product.product,variants",0,Variants,Variant
field,"product.product,virtual_available",0,Virtual Stock,Estoc virtual
field,"product.supplierinfo,delay",0,Delivery delay,Retard de lliurament
field,"product.supplierinfo,name",0,Partner,Empresa
field,"product.supplierinfo,pricelist_ids",0,Pricelist,Llista de preus
field,"product.supplierinfo,product_code",0,Partner product reference,Ref. del producte del proveïdor
field,"product.supplierinfo,product_id",0,Product,Producte
field,"product.supplierinfo,product_name",0,Partner product name,Nom del producte del proveïdor
field,"product.supplierinfo,qty",0,Minimal quantity,Quantitat mínima
field,"product.supplierinfo,sequence",0,Sequence,Seqüència
field,"product.template,categ_id",0,Category,Categoria
field,"product.template,cost_method",0,Costing Method,Mètode cost
field,"product.template,description",0,Description,Descripció
field,"product.template,description_purchase",0,Purchase Description,Descripció de compra
field,"product.template,description_sale",0,Sale Description,Descripció de venda
field,"product.template,intrastat_id",0,Intrastat code,Codi d'Intrastat
field,"product.template,list_price",0,List Price,Preu llista
field,"product.template,mes_type",0,Measure type,Tipus de mesura
field,"product.template,name",0,Name,Nom
field,"product.template,procure_method",0,Procure Method,Mètode proveïment
field,"product.template,produce_delay",0,Manufacturing lead time,Termini d'espera de fabricació
field,"product.template,product_manager",0,Product Manager,Responsable de producte
field,"product.template,property_account_expense",0,Expense Account,Compte de despeses
field,"product.template,property_account_income",0,Income Account,Compte d'ingressos
field,"product.template,property_stock_account_input",0,Stock Input Account,Compte entrada estoc
field,"product.template,property_stock_account_output",0,Stock Output Account,Compte sortida estoc
field,"product.template,property_stock_inventory",0,Inventory Location,Ubicació d'inventari
field,"product.template,property_stock_procurement",0,Procurement Location,Ubicació de proveïment
field,"product.template,property_stock_production",0,Production Location,Ubicació de producció
field,"product.template,purchase_ok",0,Can be Purchased,Pot ser comprat
field,"product.template,rental",0,Rentable product,Producte per llogar
field,"product.template,sale_delay",0,Customer lead time,Termini d'espera del client
field,"product.template,sale_ok",0,Can be sold,Pot ser venut
field,"product.template,seller_delay",0,Supplier lead time,Termini d'espera del proveïdor
field,"product.template,seller_ids",0,Partners,Proveïdors alternatius
field,"product.template,standard_price",0,Cost Price,Preu cost
field,"product.template,state",0,State,Estat
field,"product.template,supplier_taxes_id",0,Supplier Taxes,Impostos proveïdor
field,"product.template,supply_method",0,Supply method,Mètode suministramemt
field,"product.template,taxes_id",0,Customer Taxes,Impostos client
field,"product.template,tracking",0,Track lots,Seguiment dels lots
field,"product.template,type",0,Product Type,Tipus de producte
field,"product.template,uom_id",0,Default UOM,UdM per defecte
field,"product.template,uom_po_id",0,Purchase UOM,UdM compra
field,"product.template,uos_coeff",0,UOM -> UOS Coeff,Coef. UdM -> UdV
field,"product.template,uos_id",0,Unit of Sale,Unitat de venda
field,"product.template,volume",0,Volume,Volum
field,"product.template,warranty",0,Warranty (months),Garantia (mesos)
field,"product.template,weight",0,Gross weight,Pes brut
field,"product.template,weight_net",0,Net weight,Pes net
field,"product.ul,name",0,Name,Nom
field,"product.ul,type",0,Type,Tipus
field,"product.uom,active",0,Active,Actiu
field,"product.uom.categ,name",0,Name,Nom
field,"product.uom,category_id",0,UOM Category,Categoria UdM
field,"product.uom,factor",0,Factor,Factor
field,"product.uom,name",0,Name,Nom
field,"product.uom,rounding",0,Rounding Precision,Precisió d'arrodoniment
field,"project.project,active",0,Active,Actiu
field,"project.project,category_id",0,Analytic Account,Compte analític
field,"project.project,child_id",0,Subproject,Subprojecte
field,"project.project,contact_id",0,Contact,Contacte
field,"project.project,date_end",0,Project should end on,El projecte hauria de finalitzar el
field,"project.project,date_start",0,Project started on,El projecte va començar el
field,"project.project,effective_hours",0,Hours spent,Hores consumides
field,"project.project,manager",0,Project manager,Director del projecte
field,"project.project,members",0,Project members,Membres del projecte
field,"project.project,mode",0,Price setting mode,Mode de fixar el preu
field,"project.project,name",0,Project name,Nom de projecte
field,"project.project,notes",0,Notes,Notes
field,"project.project,parent_id",0,Parent project,Projecte pare
field,"project.project,partner_id",0,Customer,Client
field,"project.project,planned_hours",0,Planned hours,Hores planejades
field,"project.project,pricelist_id",0,Pricelist,Llista de preus
field,"project.project,priority",0,Priority,Prioritat
field,"project.project,state",0,State,Estat
field,"project.project,tariff",0,Sales price,Preu venda
field,"project.project,tasks",0,Project tasks,Tasques del projecte
field,"project.project,tax_ids",0,Applicable taxes,Impostos aplicables
field,"project.project,timesheet_id",0,Working hours,Hores de treball
field,"project.project,warn_customer",0,Warn customer,Avisar al client
field,"project.project,warn_footer",0,Mail footer,Peu de pàgina de correu
field,"project.project,warn_header",0,Mail header,Encapçalament de correu
field,"project.project,warn_manager",0,Warn manager,Avisar al director
field,"project.task,active",0,Active,Actiu
field,"project.task,billable",0,To be invoiced,Pendent factura
field,"project.task,cust_desc",0,Description for the customer,Descripció pel client
field,"project.task,date_close",0,Date Closed,Data tancament
field,"project.task,date_deadline",0,Deadline,Data límit
field,"project.task,date_start",0,Date Start,Data inicial
field,"project.task,description",0,Description,Descripció
field,"project.task,effective_hours",0,Effective hours,Hores reals
field,"project.task,invoice_id",0,Generated Invoice,Factura generada
field,"project.task,name",0,Task summary,Resum de tasca
field,"project.task,notes",0,Notes,Notes
field,"project.task,partner_id",0,Customer,Client
field,"project.task,planned_hours",0,Planned hours,Hores planejades
field,"project.task,priority",0,Priority,Prioritat
field,"project.task,procurement_id",0,Procurement,Proveïment
field,"project.task,progress",0,Progress (0-100),Progrés (0-100)
field,"project.task,project_id",0,Project,Projecte
field,"project.task,sequence",0,Sequence,Seqüència
field,"project.task,start_sequence",0,Wait for previous sequences,Esperar les seqüències prèvies
field,"project.task,state",0,State,Estat
field,"project.task,type",0,Type,Tipus
field,"project.task.type,description",0,Description,Descripció
field,"project.task.type,name",0,Type,Tipus
field,"project.task,user_id",0,Assigned to,Assignat a
field,"project.task.work,date",0,Date,Data
field,"project.task.work,hours",0,Hours spent,Hores consumides
field,"project.task,work_ids",0,Work done,Treball realitzat
field,"project.task.work,name",0,Work summary,Resumen del treball
field,"project.task.work,task_id",0,Task,Tasca
field,"project.task.work,user_id",0,Done by,Realitzat per
field,"purchase.order,amount_tax",0,Taxes,Impostos
field,"purchase.order,amount_total",0,Total,Total
field,"purchase.order,amount_untaxed",0,Untaxed Amount,Base imposable
field,"purchase.order,date_approve",0,Date Approved,Data aprovació
field,"purchase.order,date_order",0,Date Ordered,Data ordenada
field,"purchase.order,dest_address_id",0,Destination Address,Adreça del destí
field,"purchase.order,invoiced",0,Invoiced & Paid,Facturada & Pagada (conciliada)
field,"purchase.order,invoice_id",0,Invoice,Factura
field,"purchase.order,invoice_method",0,Invoicing Control,Mètode facturació
field,"purchase.order.line,account_analytic_id",0,Analytic Account,Compte analític
field,"purchase.order.line,date_planned",0,Scheduled date,Data planificada
field,"purchase.order.line,move_dest_id",0,Reservation Destination,Destinació de la reserva
field,"purchase.order.line,move_id",0,Reservation,Reserva
field,"purchase.order.line,name",0,Description,Descripció
field,"purchase.order.line,notes",0,Notes,Notes
field,"purchase.order.line,order_id",0,Order Ref,Ref. ordre
field,"purchase.order.line,price_subtotal",0,Subtotal,Subtotal
field,"purchase.order.line,price_unit",0,Unit Price,Preu per unitat
field,"purchase.order.line,product_id",0,Product,Producte
field,"purchase.order.line,product_qty",0,Quantity,Quantitat
field,"purchase.order.line,product_uom",0,Product UOM,UdM del producte
field,"purchase.order.line,taxes_id",0,Taxes,Impostos
field,"purchase.order,location_id",0,Delivery destination,Destí de lliurament
field,"purchase.order,name",0,Order Description,Ref. ordre
field,"purchase.order,notes",0,Notes,Notes
field,"purchase.order,order_line",0,Order State,Estat de l'ordre
field,"purchase.order,origin",0,Origin,Origen
field,"purchase.order,partner_address_id",0,Address,Adreça
field,"purchase.order,partner_id",0,Partner,Empresa
field,"purchase.order,partner_ref",0,Partner Reference,Referència empresa
field,"purchase.order,picking_ids",0,Picking List,Llista d'empaquetament
field,"purchase.order,pricelist_id",0,Pricelist,Llista de preus
field,"purchase.order,ref",0,Order Reference,Referència de l'ordre
field,"purchase.order,shipped",0,Received,Rebuda
field,"purchase.order,state",0,Order State,Estat de l'ordre
field,"purchase.order,validator",0,Validated by,Validada per
field,"purchase.order,warehouse_id",0,Warehouse,Magatzem
field,"report.account.analytic.line.to.invoice,account_id",0,Analytic account,Compte analític
field,"report.account.analytic.line.to.invoice,amount",0,Amount,Compte
field,"report.account.analytic.line.to.invoice,name",0,Month,Mes
field,"report.account.analytic.line.to.invoice,product_id",0,Product,Producte
field,"report.account.analytic.line.to.invoice,product_uom_id",0,UoM,UdM
field,"report.account.analytic.line.to.invoice,sale_price",0,Sale price,Preu venda
field,"report.account.analytic.line.to.invoice,unit_amount",0,Units,Unitats
field,"report_account_analytic.planning,date_from",0,Start date,Data inici
field,"report_account_analytic.planning,date_to",0,End date,Data fi
field,"report_account_analytic.planning.line,account_id",0,Analytic account,Compte analític
field,"report_account_analytic.planning.line,amount",0,Quantity,Quantitat
field,"report_account_analytic.planning.line,amount_unit",0,Qty UoM,Qtat UdM
field,"report_account_analytic.planning,line_ids",0,Planning lines,Línies planificació
field,"report_account_analytic.planning.line,note",0,Note,Nota
field,"report_account_analytic.planning.line,planning_id",0,Planning,Planificació
field,"report_account_analytic.planning.line,user_id",0,User,Usuari
field,"report_account_analytic.planning,name",0,Planning Name,Nom planificació
field,"report_account_analytic.planning.stat.account,account_id",0,Analytic Account,Compte analític
field,"report_account_analytic.planning.stat,account_id",0,Account,Compte
field,"report_account_analytic.planning,stat_account_ids",0,Planning by account,Planificació per compte
field,"report_account_analytic.planning.stat.account,planning_id",0,Planning,Planificació
field,"report_account_analytic.planning.stat.account,quantity",0,Quantity,Quantitat
field,"report_account_analytic.planning,stat_ids",0,Planning analysis,Anàlisis planificació
field,"report_account_analytic.planning.stat,manager_id",0,Manager,Responsable
field,"report_account_analytic.planning.stat,planning_id",0,Planning,Planificació
field,"report_account_analytic.planning.stat,sum_amount",0,Planned hours,Hores planificades
field,"report_account_analytic.planning.stat,sum_amount_real",0,Timesheet,Full de serveis
field,"report_account_analytic.planning.stat,sum_amount_tasks",0,Tasks,Tasques
field,"report_account_analytic.planning.stat,user_id",0,User,Usuari
field,"report_account_analytic.planning,stat_user_ids",0,Planning by user,Planificació per usuari
field,"report_account_analytic.planning.stat.user,planning_id",0,Planning,Planificació
field,"report_account_analytic.planning.stat.user,quantity",0,Quantity,Quantitat
field,"report_account_analytic.planning.stat.user,user_id",0,User,Usuari
field,"report_account_analytic.planning,user_id",0,Responsible,Responsable
field,"report.account.receivable,balance",0,Balance,Saldo
field,"report.account.receivable,credit",0,Credit,Haver
field,"report.account.receivable,debit",0,Debit,Deure
field,"report.account.receivable,name",0,Week of Year,Setmana de l'any
field,"report.account.receivable,type",0,Account Type,Tipus de compte
field,"report.analytic.account.close,balance",0,Balance,Saldo
field,"report.analytic.account.close,date_deadline",0,Deadline,Data límit
field,"report.analytic.account.close,name",0,Analytic account,Compte analític
field,"report.analytic.account.close,partner_id",0,Partner,Empresa
field,"report.analytic.account.close,quantity",0,Quantity,Quantitat
field,"report.analytic.account.close,quantity_max",0,Max. Quantity,Quantitat màx.
field,"report.analytic.account.close,state",0,State,Estat
field,"report.crm.case.categ,amount_costs",0,Est.Cost,Cost est.
field,"report.crm.case.categ,amount_revenue",0,Est.Revenue,Retorn est.
field,"report.crm.case.categ,amount_revenue_prob",0,Est. Rev*Prob.,Retorn*Prob est.
field,"report.crm.case.categ,categ_id",0,Category,Categoria
field,"report.crm.case.categ,delay_close",0,Delay Close,Retard tancat
field,"report.crm.case.categ,name",0,Month,Mes
field,"report.crm.case.categ,nbr",0,# of Cases,# de casos
field,"report.crm.case.categ,probability",0,Avg. Probability,Probabilitat mitja
field,"report.crm.case.categ,section_id",0,Section,Secció
field,"report.crm.case.categ,state",0,State,Estat
field,"report.crm.case.user,amount_costs",0,Est.Cost,Cost est.
field,"report.crm.case.user,amount_revenue",0,Est.Revenue,Retorn est.
field,"report.crm.case.user,amount_revenue_prob",0,Est. Rev*Prob.,Retorn*Prob est.
field,"report.crm.case.user,delay_close",0,Delay to close,Retard a tancar
field,"report.crm.case.user,name",0,Month,Mes
field,"report.crm.case.user,nbr",0,# of Cases,# de casos
field,"report.crm.case.user,probability",0,Avg. Probability,Probabilitat mitja
field,"report.crm.case.user,section_id",0,Section,Secció
field,"report.crm.case.user,state",0,State,Estat
field,"report.crm.case.user,user_id",0,User,Usuari
field,"report.hr.timesheet.invoice.journal,account_id",0,Analytic Account,Compte analític
field,"report.hr.timesheet.invoice.journal,cost",0,Credit,Haver
field,"report.hr.timesheet.invoice.journal,journal_id",0,Journal,Diari
field,"report.hr.timesheet.invoice.journal,name",0,Month,Mes
field,"report.hr.timesheet.invoice.journal,quantity",0,Quantities,Quantitats
field,"report.hr.timesheet.invoice.journal,revenue",0,Debit,Deure
field,"report.intrastat,code",0,Country code,Codi de país
field,"report.intrastat.code,description",0,Description,Descripció
field,"report.intrastat.code,name",0,Intrastat Code,Codi d'intrastat
field,"report.intrastat,currency_id",0,Currency,Moneda
field,"report.intrastat,intrastat_id",0,Intrastat code,Codi d'intrastat
field,"report.intrastat,name",0,Month,Mes
field,"report.intrastat,type",0,Type,Tipus
field,"report.intrastat,value",0,Value,Valor
field,"report.intrastat,weight",0,Weight,Pes
field,"report.mrp.inout,date",0,Week,Setmana
field,"report.mrp.inout,value",0,Stock value,Valor de l'estoc
field,"report.project.task,closing_days",0,Avg Closing Delay,Mitjana retard de tancament
field,"report.project.task,hours_delay",0,Avg. Plan.-Eff.,Promig Pla.-Real
field,"report.project.task,hours_effective",0,Effective Hours,Hores reals
field,"report.project.task,hours_planned",0,Planned Hours,Hores planejades
field,"report.project.task,name",0,Month,Mes
field,"report.project.task,project_id",0,Project,Projecte
field,"report.project.task,task_closed",0,Task Closed,Tasca tancada
field,"report.project.task.user,closing_days",0,Avg Closing Delay,Mitjana retard de tancament
field,"report.project.task.user,hours_delay",0,Avg. Plan.-Eff.,Promig Pla.-Real
field,"report.project.task.user,hours_effective",0,Effective Hours,Hores reals
field,"report.project.task.user,hours_planned",0,Planned Hours,Hores planejades
field,"report.project.task.user,name",0,Month,Mes
field,"report.project.task.user,project_id",0,Project,Projecte
field,"report.project.task.user,task_closed",0,Task Closed,Tasca tancada
field,"report.project.task.user,user_id",0,User,Usuari
field,"report.purchase.order.category,category_id",0,Categories,Categories
field,"report.purchase.order.category,count",0,# of Lines,# de línies
field,"report.purchase.order.category,name",0,Month,Mes
field,"report.purchase.order.category,price_average",0,Average Price,Preu mig
field,"report.purchase.order.category,price_total",0,Total Price,Preu total
field,"report.purchase.order.category,quantity",0,# of Products,# de productes
field,"report.purchase.order.category,state",0,Order State,Estat de l'ordre
field,"report.purchase.order.product,count",0,# of Lines,# de línies
field,"report.purchase.order.product,name",0,Month,Mes
field,"report.purchase.order.product,price_average",0,Average Price,Preu mig
field,"report.purchase.order.product,price_total",0,Total Price,Preu total
field,"report.purchase.order.product,product_id",0,Product,Producte
field,"report.purchase.order.product,quantity",0,# of Products,# de productes
field,"report.purchase.order.product,state",0,Order State,Estat de l'ordre
field,"report.sale.order.category,category_id",0,Categories,Categories
field,"report.sale.order.category,count",0,# of Lines,# de línies
field,"report.sale.order.category,name",0,Month,Mes
field,"report.sale.order.category,price_average",0,Average Price,Preu mig
field,"report.sale.order.category,price_total",0,Total Price,Preu total
field,"report.sale.order.category,quantity",0,# of Products,# de productes
field,"report.sale.order.category,state",0,Order State,Estat de l'ordre
field,"report.sale.order.product,count",0,# of Lines,# de línies
field,"report.sale.order.product,name",0,Month,Mes
field,"report.sale.order.product,price_average",0,Average Price,Preu mig
